Date,High,Low,Mid,Last,Bid,Ask,Volume
2017-07-06,0.3851,0.3033,0.35101,0.351,0.3503,0.35172,10724242.483141
2017-07-07,0.35999,0.27,0.281045,0.28081,0.28081,0.28128,11706931.164368
2017-07-08,0.3202,0.271,0.288005,0.28641,0.28661,0.2894,5446496.0059292
2017-07-09,0.3125,0.2829,0.30665,0.3064,0.3064,0.3069,3270256.2309815
2017-07-10,0.30815,0.18884,0.204605,0.205,0.20421,0.205,20100985.345319
2017-07-11,0.2342,0.18367,0.198975,0.199,0.19895,0.199,15592017.055084
2017-07-12,0.2395,0.1806,0.224075,0.2229,0.22315,0.225,12226064.73783
2017-07-13,0.23896,0.1875,0.213275,0.21327,0.21327,0.21328,8319518.8191849
2017-07-14,0.218,0.1602,0.171275,0.17061,0.1708,0.17175,7512606.8647319
2017-07-15,0.17626,0.1427,0.163055,0.16373,0.16251,0.1636,14498147.832628
2017-07-16,0.1859,0.155,0.18494,0.1842,0.1844,0.18548,8690357.6067767
2017-07-17,0.28,0.1703,0.258205,0.2588,0.25753,0.25888,33173588.266215
2017-07-18,0.31234,0.2429,0.276965,0.2795,0.27503,0.2789,22390931.005917
2017-07-19,0.2849,0.2302,0.2333,0.23286,0.23231,0.23429,16274274.707804
2017-07-20,0.3043,0.23,0.285645,0.28899,0.2823,0.28899,18729368.229223
2017-07-21,0.3078,0.24524,0.26831,0.2692,0.26741,0.26921,13042145.494525
2017-07-22,0.27851,0.2536,0.27305,0.27321,0.27289,0.27321,7902652.0614162
2017-07-23,0.28,0.2551,0.27095,0.27192,0.27001,0.27189,5840690.199475
2017-07-24,0.27393,0.2361,0.26414,0.26269,0.263,0.26528,8681393.6607654
2017-07-25,0.2688,0.2365,0.24664,0.24601,0.24601,0.24727,5793210.7842871
2017-07-26,0.2845,0.2409,0.27519,0.2752,0.27518,0.2752,7740622.4659416
2017-07-27,0.285,0.27371,0.27901,0.27807,0.27811,0.27991,5655335.1348994
2017-07-28,0.28,0.26202,0.265695,0.2665,0.26495,0.26644,3323202.1915605
2017-07-29,0.27392,0.24301,0.26936,0.27155,0.26731,0.27141,4167703.522626
2017-07-30,0.278,0.2502,0.254275,0.2537,0.2537,0.25485,5980499.2401621
2017-07-31,0.26,0.244,0.24837,0.247,0.24731,0.24943,2983915.4629519
2017-08-01,0.294,0.24722,0.28487,0.2836,0.28473,0.28501,8446107.7388873
2017-08-02,0.2939,0.2715,0.285195,0.285,0.285,0.28539,5880254.6497137
2017-08-03,0.3392,0.285,0.334205,0.33449,0.33392,0.33449,15225984.320978
2017-08-04,0.4217,0.3315,0.390365,0.39025,0.39001,0.39072,27974249.126948
2017-08-05,0.43157,0.3601,0.40239,0.4018,0.40181,0.40297,13851426.053217
2017-08-06,0.4221,0.395,0.422055,0.4221,0.42201,0.4221,6293253.0341886
2017-08-07,0.49,0.411,0.46156,0.46022,0.46022,0.4629,16925260.666495
2017-08-08,0.543,0.45,0.534295,0.53409,0.5341,0.53449,23761774.510869
2017-08-09,0.557,0.5091,0.534455,0.53491,0.534,0.53491,14931901.724341
2017-08-10,0.5892,0.50692,0.584895,0.5862,0.58359,0.5862,15263136.172542
2017-08-11,0.71772,0.5561,0.663405,0.66383,0.66301,0.6638,34411512.445333
2017-08-12,0.73,0.6128,0.725515,0.72514,0.72514,0.72589,15185693.527497
2017-08-13,0.83,0.69,0.825185,0.82303,0.82382,0.82655,26462781.913308
2017-08-14,0.96499,0.79136,0.934985,0.935,0.93497,0.935,30085968.445151
2017-08-15,0.995,0.75,0.91472,0.91494,0.9145,0.91494,58686371.811851
2017-08-16,1.04,0.8633,1.0175,1.018,1.017,1.018,29293620.031313
2017-08-17,1.1,0.99,1.01225,1.017,1.01,1.0145,31474887.620246
2017-08-18,1.0414,0.7611,0.881325,0.882,0.88065,0.882,43180843.093964
2017-08-19,0.9799,0.77,0.975675,0.977,0.97435,0.977,26297450.489895
2017-08-20,1.03,0.9305,0.99165,0.9919,0.9913,0.992,18136632.060955
2017-08-21,0.9958,0.84,0.891725,0.8953,0.89096,0.89249,20365798.537684
2017-08-22,0.90706,0.77777,0.825815,0.82599,0.82511,0.82652,19462627.370877
2017-08-23,0.94081,0.82101,0.84604,0.84599,0.84599,0.84609,17489881.693612
2017-08-24,0.87809,0.79593,0.875275,0.87741,0.87321,0.87734,9608733.0939185
2017-08-25,0.9349,0.83501,0.909995,0.91,0.90999,0.91,13217939.832217
2017-08-26,0.97491,0.87504,0.96011,0.962,0.95822,0.962,10263384.308425
2017-08-27,0.9801,0.88,0.91454,0.915,0.91318,0.9159,9873999.3027059
2017-08-28,0.92899,0.78,0.8636,0.86395,0.86325,0.86395,13597256.931217
2017-08-29,0.875,0.7053,0.79595,0.7968,0.795,0.7969,17650415.269419
2017-08-30,0.87648,0.78,0.867375,0.86886,0.8659,0.86885,12788255.283254
2017-08-31,0.9,0.82,0.839885,0.8411,0.83871,0.84106,10663096.061268
2017-09-01,0.87999,0.771,0.80193,0.8001,0.8001,0.80376,19249559.891867
2017-09-02,0.80806,0.64,0.673475,0.6701,0.6701,0.67685,35122584.251521
2017-09-03,0.77699,0.666,0.74331,0.74387,0.74275,0.74387,27883602.314344
2017-09-04,0.754,0.3633,0.583205,0.5821,0.5821,0.58431,94024614.522075
2017-09-05,0.6499,0.455,0.628235,0.629,0.62748,0.62899,54594387.173038
2017-09-06,0.7488,0.592,0.740095,0.7373,0.73751,0.74268,30465877.557671
2017-09-07,0.74654,0.61415,0.637135,0.635,0.63562,0.63865,31670512.77057
2017-09-08,0.66,0.47857,0.549785,0.55,0.54957,0.55,60490144.900589
2017-09-09,0.584,0.5183,0.56173,0.55965,0.55968,0.56378,20096242.245456
2017-09-10,0.56902,0.4588,0.50185,0.50109,0.50109,0.50261,49835888.555504
2017-09-11,0.52999,0.479,0.5202,0.5204,0.52,0.5204,24171806.805198
2017-09-12,0.64949,0.5201,0.585045,0.5841,0.5841,0.58599,61350466.290064
2017-09-13,0.59788,0.4714,0.58418,0.58361,0.58361,0.58475,42963607.389257
2017-09-14,0.58399,0.45009,0.46396,0.463,0.463,0.46492,49108837.038385
2017-09-15,0.5127,0.37,0.48659,0.485,0.485,0.48818,74299175.73469
2017-09-16,0.5128,0.452,0.48679,0.48506,0.48565,0.48793,22912947.250365
2017-09-17,0.5048,0.461,0.49682,0.49681,0.49681,0.49683,10970636.798858
2017-09-18,0.6171,0.49021,0.599775,0.60085,0.59955,0.6,38206010.88621
2017-09-19,0.61449,0.5521,0.55984,0.56,0.55968,0.56,18337201.892624
2017-09-20,0.5911,0.541,0.573485,0.5736,0.57337,0.5736,11600326.491719
2017-09-21,0.575,0.4653,0.4986,0.4965,0.49814,0.49906,26724534.431765
2017-09-22,0.51779,0.471,0.50475,0.5049,0.5047,0.5048,14262874.929825
2017-09-23,0.555,0.4935,0.536725,0.53675,0.53672,0.53673,11191030.298095
2017-09-24,0.5434,0.50418,0.53495,0.5359,0.534,0.5359,11627521.533887
2017-09-25,0.56899,0.52001,0.551615,0.55203,0.5512,0.55203,13915507.687361
2017-09-26,0.55999,0.5133,0.51901,0.518,0.51853,0.51949,13879841.232357
2017-09-27,0.5544,0.505,0.5496,0.55031,0.5492,0.55,17193728.191151
2017-09-28,0.6147,0.52606,0.58892,0.5902,0.5883,0.58954,26816545.480452
2017-09-29,0.6103,0.541,0.581375,0.58155,0.5812,0.58155,21817484.462103
2017-09-30,0.64933,0.575,0.62049,0.62086,0.62012,0.62086,25906217.226833
2017-10-01,0.63177,0.591,0.61368,0.61368,0.61337,0.61399,9565146.5302493
2017-10-02,0.6225,0.5638,0.56842,0.56857,0.56837,0.56847,15322004.348865
2017-10-03,0.58199,0.51198,0.54864,0.548,0.548,0.54928,15911817.306702
2017-10-04,0.5697,0.515,0.54519,0.546,0.54438,0.546,10349202.259922
2017-10-05,0.5681,0.5161,0.55017,0.54988,0.54988,0.55046,7691580.354356
2017-10-06,0.5632,0.48736,0.501405,0.50192,0.50101,0.5018,12618925.341691
2017-10-07,0.54,0.486,0.540005,0.54,0.54,0.54001,8692070.4943482
2017-10-08,0.551,0.493,0.500295,0.5001,0.5001,0.50049,12066299.873912
2017-10-09,0.5163,0.433,0.466615,0.4667,0.46653,0.4667,22872876.496912
2017-10-10,0.48958,0.451,0.476905,0.4775,0.47631,0.4775,7328403.8666192
2017-10-11,0.48886,0.462,0.48002,0.48,0.48,0.48004,6286533.4452395
2017-10-12,0.4867,0.38,0.434025,0.4347,0.43336,0.43469,18463659.658517
2017-10-13,0.449,0.4,0.4398,0.4399,0.4397,0.4399,15955530.15832
2017-10-14,0.4845,0.4293,0.46997,0.4687,0.46994,0.47,15186161.912593
2017-10-15,0.46994,0.41,0.4405,0.441,0.44,0.441,10544977.079152
2017-10-16,0.4597,0.42,0.44869,0.44894,0.4484,0.44898,8249027.5158428
2017-10-17,0.475,0.4311,0.46336,0.46363,0.4631,0.46362,8146039.9572398
2017-10-18,0.509,0.425,0.452075,0.4516,0.45161,0.45254,17828568.558267
2017-10-19,0.4677,0.41,0.435195,0.43538,0.43502,0.43537,11245468.054209
2017-10-20,0.43665,0.3857,0.393235,0.39314,0.39313,0.39334,20106388.320441
2017-10-21,0.40651,0.3193,0.381125,0.38217,0.381,0.38125,26353532.994199
2017-10-22,0.408,0.3761,0.380405,0.38079,0.38002,0.38079,13248753.080511
2017-10-23,0.394,0.34,0.38588,0.386,0.38576,0.386,16276241.250514
2017-10-24,0.5059,0.3701,0.458435,0.4572,0.4572,0.45967,65261291.838212
2017-10-25,0.4769,0.4271,0.451275,0.452,0.45055,0.452,16887534.934379
2017-10-26,0.457,0.4115,0.4231,0.42358,0.42261,0.42359,11722650.642046
2017-10-27,0.44,0.39,0.42382,0.4236,0.4236,0.42404,12311354.702977
2017-10-28,0.43085,0.3923,0.3957,0.39602,0.39551,0.39589,8594212.6214955
2017-10-29,0.415,0.367,0.40477,0.40475,0.40475,0.40479,20926168.444107
2017-10-30,0.415,0.3851,0.409035,0.4095,0.40861,0.40946,10312850.034058
2017-10-31,0.41,0.38908,0.391,0.392,0.3909,0.3911,10339951.199798
2017-11-01,0.39285,0.3517,0.370435,0.37,0.3699,0.37097,14398417.966842
2017-11-02,0.3847,0.32,0.3595,0.36,0.359,0.36,29492644.677403
2017-11-03,0.3847,0.3522,0.3645,0.365,0.364,0.365,19362194.846872
2017-11-04,0.3967,0.3649,0.370115,0.37,0.3693,0.37093,10819479.532588
2017-11-05,0.37202,0.33502,0.35504,0.3559,0.35418,0.3559,15716470.016433
2017-11-07,0.3795,0.3387,0.37316,0.37233,0.37233,0.37399,14983630.158412
2017-11-08,0.398,0.3621,0.38305,0.3822,0.38251,0.38359,20461545.126676
2017-11-09,0.4905,0.38,0.473815,0.4729,0.47305,0.47458,58413120.477254
2017-11-10,0.5999,0.464,0.533985,0.5345,0.53347,0.5345,90543983.783449
2017-11-11,0.564,0.455,0.50153,0.5011,0.50106,0.502,67575464.733099
2017-11-12,0.6249,0.49387,0.6226,0.62369,0.62152,0.62368,44508710.964257
2017-11-13,0.635,0.505,0.586365,0.58631,0.58631,0.58642,45480443.828047
2017-11-14,0.63939,0.5663,0.583025,0.58349,0.5826,0.58345,35539042.566242
2017-11-15,0.6189,0.525,0.608585,0.60591,0.60791,0.60926,34777774.845289
2017-11-16,0.788,0.60001,0.7865,0.786,0.78605,0.78695,76623897.858429
2017-11-17,0.8967,0.706,0.8252,0.825,0.825,0.8254,106573490.0246
2017-11-18,0.8777,0.72633,0.791055,0.7912,0.79091,0.7912,83471738.346383
2017-11-19,0.849,0.7499,0.81797,0.81794,0.81795,0.81799,37647740.787358
2017-11-20,0.884,0.8047,0.85067,0.8508,0.85055,0.85079,33566471.254863
2017-11-21,0.984,0.85,0.957605,0.95839,0.95681,0.9584,46805647.815915
2017-11-22,0.982,0.732,0.88492,0.88264,0.88317,0.88667,89120751.465602
2017-11-23,0.95506,0.8502,0.899245,0.89924,0.89924,0.89925,39270680.841633
2017-11-24,0.915,0.778,0.77803,0.77814,0.77802,0.77804,43108896.269825
2017-11-25,0.79421,0.666,0.785145,0.78369,0.78486,0.78543,87397900.13694
2017-11-27,0.8388,0.75521,0.83637,0.8388,0.83394,0.8388,22942967.521479
2017-11-28,1.099,0.78735,1.0424,1.0428,1.042,1.0428,105047743.18191
2017-11-29,1.472,1.0186,1.44715,1.4493,1.4443,1.45,163924350.83985
2017-11-30,1.5411,1.0501,1.2521,1.2527,1.2515,1.2527,133622744.78203
2017-12-01,1.3767,1.08,1.31415,1.311,1.3111,1.3172,75560106.270767
2017-12-02,1.5,1.216,1.4275,1.4256,1.4256,1.4294,49455770.35365
2017-12-03,1.4488,1.3312,1.44595,1.4464,1.4455,1.4464,39642702.427005
2017-12-04,1.9799,1.4225,1.83415,1.835,1.8333,1.835,105343280.62074
2017-12-05,2.929,1.826,2.64485,2.6447,2.6447,2.645,191067771.84748
2017-12-06,3.97,2.095,3.73835,3.7372,3.7367,3.74,218895713.22306
2017-12-07,5.59,3.5111,4.34015,4.348,4.3393,4.341,219778174.43384
2017-12-08,4.5773,3.032,4.11395,4.1136,4.1116,4.1163,139904169.09625
2017-12-09,4.5773,3.032,3.9742,3.9702,3.9702,3.9782,127257576.67177
2017-12-10,5.2,4.0102,4.52175,4.5157,4.5154,4.5281,68813694.282928
2017-12-11,4.5296,3.5603,4.0393,4.0404,4.0391,4.0395,78784894.014827
2017-12-12,4.55,4.0,4.22415,4.2238,4.2238,4.2245,41372806.333666
2017-12-14,4.7845,3.63,4.04905,4.05,4.0481,4.05,54211347.404667
2017-12-15,4.3262,3.2522,3.6505,3.6501,3.6498,3.6512,70843973.474873
2017-12-16,4.188,3.321,3.89765,3.8977,3.8976,3.8977,46069418.416504
2017-12-17,4.0438,3.4,3.59305,3.593,3.593,3.5931,31351563.426777
2017-12-18,3.98,3.407,3.7549,3.7582,3.7516,3.7582,33275876.382441
2017-12-19,4.3798,3.52,4.15135,4.148,4.148,4.1547,43218349.551779
2017-12-20,5.8,3.7,5.3144,5.319,5.31,5.3188,109279549.39851
2017-12-21,5.546,4.4968,4.877,4.873,4.8721,4.8819,53583668.443818
2017-12-22,5.33,4.5111,4.7422,4.7446,4.7408,4.7436,38730952.889137
2018-01-01,3.6899,3.0,3.51185,3.5117,3.5117,3.512,17507397.345386
2018-01-02,4.1985,3.3902,3.90395,3.904,3.9039,3.904,22607797.344971
2018-01-03,4.253,3.788,3.9828,3.9783,3.9783,3.9873,21291409.365645
2018-01-04,4.1767,3.902,4.1273,4.1274,4.127,4.1276,14263241.382772
2018-01-05,4.5,3.71,4.09985,4.1,4.0997,4.1,31184576.638606
2018-01-06,4.189,3.6195,3.76005,3.76,3.76,3.7601,13932096.862826
2018-01-07,4.141,3.75,3.9864,3.9852,3.9863,3.9865,9575017.3735595
2018-01-08,4.44,3.95,4.09065,4.09,4.09,4.0913,19980940.537188
2018-01-09,4.2009,3.155,3.79295,3.793,3.7929,3.793,23906211.162467
2018-01-10,3.9199,3.405,3.54215,3.5454,3.5389,3.5454,15177220.383717
2018-01-11,3.766,3.1,3.73955,3.74,3.7391,3.74,18721353.80566
2018-01-12,3.799,2.9501,3.34755,3.3402,3.343,3.3521,23318216.341325
2018-01-13,3.695,3.2205,3.6364,3.641,3.6339,3.6389,8992286.2027931
2018-01-14,4.08,3.6401,3.89805,3.8997,3.8964,3.8997,13109146.673318
2018-01-15,4.0331,3.57,3.71415,3.7139,3.7139,3.7144,10484080.359528
2018-01-16,3.7744,3.41,3.47125,3.4725,3.47,3.4725,7076632.7721625
2018-01-17,3.4725,1.9232,2.559,2.5597,2.5581,2.5599,47061389.695942
2018-01-18,2.93,1.93,2.6917,2.6854,2.6894,2.694,39947379.319177
2018-01-19,3.0255,2.5501,2.71065,2.71,2.71,2.7113,17763907.377376
2018-01-20,2.913,2.4,2.66275,2.6618,2.6618,2.6637,15519727.902849
2018-01-21,3.145,2.6637,2.98995,2.99,2.9899,2.99,13928254.491715
2018-01-22,2.99,2.6026,2.7697,2.77,2.7694,2.77,12240858.27772
2018-01-23,2.9111,2.12,2.45465,2.4545,2.4546,2.4547,19025506.145185
2018-01-24,2.64193326,2.2022,2.50975,2.5109,2.5069,2.5126,13140108.514006
2018-01-25,2.5955,2.33,2.35585,2.3558,2.3558,2.3559,7845325.289356
2018-01-26,2.4628,2.19,2.35995,2.36,2.3599,2.36,10031902.244643
2018-01-27,2.502,2.3355,2.43315,2.432,2.432,2.4343,6160970.8668032
2018-01-28,2.5596,2.43,2.50295,2.5038,2.5021,2.5038,4692926.3542556
2018-01-29,2.585,2.3787,2.5568,2.55439186,2.5543,2.5593,6644911.9859417
2018-01-30,2.62,2.1512,2.19685,2.199,2.1947,2.199,16041361.262731
2018-01-31,2.35,2.1613,2.27645,2.278,2.275,2.2779,6582121.7227148
2018-02-01,2.31411102,1.72,1.91855,1.9205,1.9173,1.9198,24276468.473743
2018-02-02,1.9464,1.43,1.81975,1.8199,1.8196,1.8199,32252726.719985
2018-02-03,2.04882497,1.6202,1.98165,1.98,1.9801,1.9832,13109576.630707
2018-02-04,2.0792,1.6001,1.7343,1.7321,1.732,1.7366,15416060.583858
2018-02-05,1.7766,1.3311,1.423,1.4251,1.418,1.428,24206479.829983
2018-02-06,1.719,1.2,1.6291,1.625,1.6251,1.6331,29926098.614159
2018-02-07,1.8849,1.5104,1.5965,1.5997,1.5933,1.5997,20318404.115967
2018-02-08,1.8785,1.58,1.76425,1.765,1.7631,1.7654,11143947.70693
2018-02-09,1.9921,1.6632,1.93495,1.935,1.9349,1.935,10986479.200598
2018-02-10,2.1061,1.732,1.8372,1.8305,1.8348,1.8396,12109341.720061
2018-02-11,1.8381,1.5849,1.67695,1.679,1.675,1.6789,8649704.5762621
2018-02-12,1.9091,1.666,1.873,1.8757,1.871,1.875,6831739.7890595
2018-02-13,1.878,1.72,1.8147,1.8114,1.8122,1.8172,4931276.9673081
2018-02-14,2.0445,1.77,2.03545,2.0338,2.0338,2.0371,8466698.1875164
2018-02-15,2.185,1.9685,2.1284,2.1286,2.1282,2.1286,12026777.629979
2018-02-16,2.1765,1.9556,2.09655,2.0992,2.094,2.0991,7874388.3075237
2018-02-17,2.2117,2.0713,2.18985,2.1877,2.1877,2.192,6374557.0739569
2018-02-18,2.2087,1.9098,1.9683,1.9611,1.9674,1.9692,7579764.7301831
2018-02-19,2.1599,1.9398,2.0742,2.07470064,2.0725,2.0759,4996801.0339853
2018-02-20,2.12,1.8189,1.86685,1.86598017,1.8659,1.8678,8176016.3949287
2018-02-21,1.9189,1.6873,1.73065,1.7277,1.7306,1.7307,10984783.58485
2018-02-22,1.8482,1.5418,1.60995,1.6104,1.6099,1.61,11800688.90111
2018-02-23,1.7999,1.555,1.73295,1.7329,1.7329,1.733,7003647.4937302
2018-02-24,1.7926,1.62,1.74115,1.74036778,1.7403,1.742,6688667.3765097
2018-02-25,1.9596,1.714,1.79365,1.7962,1.793,1.7943,13208862.020404
2018-02-26,1.9087,1.7412,1.85465,1.8557,1.8536,1.8557,6581035.6361555
2018-02-27,2.0879,1.79,1.9802,1.9801,1.98,1.9804,10416100.862495
2018-02-28,2.021,1.8232,1.8349,1.8301,1.8348,1.835,6957669.1346559
2018-03-01,2.0246,1.82,1.9734,1.9721,1.9721,1.9747,6352935.7386208
2018-03-02,2.0236,1.85,1.9138,1.9135,1.9136,1.914,4103908.9111121
2018-03-03,1.9718907,1.835,1.85835,1.8601,1.8566,1.8601,3818109.5157794
2018-03-04,1.92,1.806,1.8944,1.8942,1.8928,1.896,3977634.2572708
2018-03-05,1.9,1.8396,1.87485,1.874,1.874,1.8757,3048422.8308864
2018-03-06,1.8989,1.61,1.6781,1.6768,1.6767,1.6795,13125855.824266
2018-03-07,1.722,1.35,1.5295,1.5337,1.5253,1.5337,20279102.406151
2018-03-08,1.5389,1.349,1.38255,1.382,1.382,1.3831,9236038.274147
2018-03-09,1.399,1.1357,1.3918,1.391,1.3895,1.3941,19807029.753116
2018-03-10,1.4833,1.2655,1.29365,1.2943,1.293,1.2943,9818126.8973443
2018-03-11,1.4406,1.2268,1.3797,1.3793,1.3784,1.381,9465090.8092784
2018-03-12,1.4189,1.2633,1.3141,1.314,1.3131,1.3151,7502080.8745167
2018-03-13,1.3455,1.2701,1.2974,1.2979,1.297,1.2978,3715021.0483078
2018-03-14,1.3804,1.0911,1.118,1.1218,1.1142,1.1218,13773125.7445
2018-03-15,1.1499,1.0303,1.0834,1.084,1.083,1.0838,13837257.824525
2018-03-16,1.1454,1.0181,1.1289,1.1285,1.128,1.1298,7407506.1190863
2018-03-17,1.1497,1.061,1.13395,1.1338,1.1335,1.1344,9935190.7381937
2018-03-18,1.3131,1.05,1.214,1.2152,1.212,1.216,28026880.936186
2018-03-19,1.341,1.18,1.29885,1.3,1.2978,1.2999,15146854.025782
2018-03-20,1.5258,1.281,1.4562,1.4559,1.4555,1.4569,15266083.094936
2018-03-21,1.5046,1.3354,1.38685,1.3879,1.3852,1.3885,11696565.91018
2018-03-22,1.4212,1.26,1.31045,1.3125,1.3084,1.3125,7047934.0916432
2018-03-23,1.33,1.242,1.3086,1.3086,1.3072,1.31,5766530.4042693
2018-03-24,1.42,1.3057,1.33345,1.333,1.333,1.3339,5670851.7834101
2018-03-25,1.3672,1.2606,1.33095,1.33,1.33,1.3319,4626853.0144914
2018-03-26,1.334,1.1825,1.2286,1.2298,1.2273,1.2299,7386145.9654151
2018-03-27,1.2561,1.1428,1.18795,1.1903,1.1857,1.1902,6474218.6344564
2018-03-28,1.246,1.158,1.2072,1.20978972,1.2057,1.2087,3354448.8692635
2018-03-29,1.20978972,1.0584,1.12605,1.1279,1.1242,1.1279,11797028.998978
2018-03-30,1.1401,1.045,1.09465,1.0931,1.0931,1.0962,10029334.340128
2018-03-31,1.159,1.0638,1.0738,1.074,1.0731,1.0745,6608605.2147417
2018-04-01,1.0929,0.94,0.98108,0.98126,0.9809,0.98126,11815861.368285
2018-04-02,1.0621,0.98081,1.0207,1.023,1.0203,1.0211,5629864.3870709
2018-04-03,1.118,1.0169,1.0981,1.0976,1.0977,1.0985,5508750.6082839
2018-04-04,1.1132,0.955,0.97666,0.97822,0.97469,0.97863,7287289.808409
2018-04-05,0.99566,0.925,0.97813,0.9775,0.97715,0.97911,5452371.588983
2018-04-06,0.995,0.91502,0.929305,0.92789,0.9279,0.93071,3755242.4119722
2018-04-07,1.0251,0.91727,0.98665,0.98583,0.98583,0.98747,3954475.9799404
2018-04-08,1.052,0.96788,1.0225,1.022,1.022,1.023,4742278.7978092
2018-04-09,1.0694,0.96222,0.97515,0.97403,0.9741,0.9762,5568162.6411822
2018-04-10,1.018,0.96,1.00285,1.0013,1.0013,1.0044,3554636.9778636
2018-04-11,1.055,0.99852,1.05115,1.0514,1.051,1.0513,3138572.266613
2018-04-12,1.3988,1.0269,1.3794,1.379,1.379,1.3798,23458826.750677
2018-04-13,1.5134,1.2822,1.31015,1.3101,1.3101,1.3102,27370995.376052
2018-04-14,1.4377,1.2915,1.4167,1.4159,1.4159,1.4175,10163803.823365
2018-04-15,1.7,1.398,1.6355,1.636,1.635,1.636,28275122.949033
2018-04-16,1.7,1.5151,1.62115,1.62,1.62,1.6223,20328593.580756
2018-04-17,1.672,1.54,1.5573,1.5587,1.5559,1.5587,10695291.287126
2018-04-18,1.7169,1.5374,1.66495,1.665,1.6649,1.665,10339332.003387
2018-04-19,1.7882,1.6325,1.77465,1.7759,1.7735,1.7758,10734766.256915
2018-04-20,2.0229,1.74,1.99995,2.0,1.9999,2.0,16665672.2794
2018-04-21,2.0052,1.805,1.91385,1.9138,1.9138,1.9139,13297586.724659
2018-04-22,2.1155,1.8714,2.03915,2.0383,2.0383,2.04,15821204.397284
2018-04-23,2.2,1.9726,2.1318,2.131,2.1311,2.1325,14312482.605127
2018-04-24,2.24,2.1074,2.1591,2.1553,2.1551,2.1631,13485705.930019
2018-04-25,2.1639,1.63,1.8762,1.8777,1.8742,1.8782,33614732.617856
2018-04-26,2.038,1.701,2.0184,2.0199,2.0168,2.02,13961649.347803
2018-04-27,2.099,1.8733,1.9351,1.9354,1.935,1.9352,11810009.688714
2018-04-28,2.09,1.8686,2.03215,2.033,2.0313,2.033,10595338.837794
2018-04-29,2.1391,1.9141,2.0279,2.027,2.026,2.0298,13529881.223317
2018-04-30,2.0489,1.9194,1.9621,1.961,1.961,1.9632,8534904.7315121
2018-05-01,1.9666,1.8133,1.95255,1.9534,1.9508,1.9543,10693705.5817
2018-05-02,2.352,1.94,2.3007,2.3,2.3,2.3014,22454815.65563
2018-05-03,2.6977,2.1968,2.5749,2.575,2.574,2.5758,38029880.530143
2018-05-04,2.6214,2.333,2.47625,2.4714,2.4757,2.4768,17183036.292452
2018-05-05,2.4923,2.3007,2.39845,2.3952,2.3961,2.4008,8970364.3386754
2018-05-06,2.52,2.195,2.3103,2.3122,2.3098,2.3108,14946310.766574
2018-05-07,2.31665636,2.069,2.20165,2.2036,2.1997,2.2036,14479173.286903
2018-05-08,2.55,2.2151,2.40775,2.4104,2.405,2.4105,25336825.695146
2018-05-09,2.48,2.2553,2.327,2.3203,2.326,2.328,9167386.0608099
2018-05-10,2.3197,2.1617,2.17345,2.1705,2.1715,2.1754,6189352.1992208
2018-05-11,2.191,1.771,1.8576,1.859,1.8563,1.8589,26714781.209191
2018-05-12,1.95,1.6911,1.87645,1.8776,1.8744,1.8785,14419664.130394
2018-05-13,2.0286,1.8058,2.0008,2.0005,2.0006,2.001,9145571.1279421
2018-05-14,2.023,1.801,1.92095,1.9203,1.9202,1.9217,12097171.904942
2018-05-15,2.1,1.8949,1.9888,1.9891,1.9887,1.9889,14971672.054606
